"Subject_ID","Trait_4","Trait_5","Trait_6","Trait_7","Trait_8","Trait_9","Trait_10","Trait_11","Trait_12","Trait_13","Trait_14","Trait_15","Trait_16","Trait_17","Trait_18","Trait_19","Trait_20","Trait_21","Trait_22","Trait_23","Trait_24","Trait_27","Trait_28","Trait_29","Trait_30","Trait_31","Trait_33","Trait_34","Trait_35","Trait_36","Trait_37","Trait_40","Trait_44","Trait_45","Trait_46","Trait_47","Trait_50","Trait_53","Trait_54","Trait_55","Trait_56","Trait_73","Trait_79","Trait_80","Trait_81","Trait_82","Trait_83","Trait_84","Trait_85","Trait_86","Trait_88","Trait_89","Trait_90","Trait_91","Trait_92","Trait_93","Trait_94","Trait_95","Trait_96","Trait_97","Trait_98","Trait_99","Trait_100","Trait_101","Trait_102","Trait_103","Trait_104","Trait_105","Trait_106","Trait_107","Trait_108","Trait_109","Trait_110","Trait_111","Trait_112","Trait_113","Trait_114","Trait_115","Trait_116","Trait_117","Trait_118","Trait_119","Trait_120","Trait_121","Trait_122","Trait_123","Trait_124","Trait_125","Trait_126","Trait_127","Trait_128","Trait_135","Trait_138","Trait_139","Trait_140","Trait_143","Trait_144","Trait_145","Trait_146","Trait_147","Trait_148","Trait_149","Trait_150","Trait_151","Trait_152","Trait_153","Trait_154","Trait_155","Trait_156","Trait_157","Trait_158","Trait_159","Trait_160","Trait_161","Trait_162","Trait_163","Trait_164","Trait_167","Trait_168","Trait_169","Trait_170","Trait_171","Trait_175"
195647,110.9,96.54,114.96,104.19,31,2051.5,111.04,102.06,196.88,121.88,196.88,21.88,3.13,3.13,39375,19375,19375,19375,39375,0.21100417,0.6468752,25,57,120,0,3,0.95,1,9,93.3,100.43,14,101.27,91.81,105.92,117.08,1.32,1,1,0,1,1,2,0,0,0,1,0,1,0,1,13,62,3,55,9,67,4,58,11,60,8,58,3,56,0,50,12,10,25,64,11,54,27,63,58,9,62,8,62,5,62,3,53,7,55,3,5,56,0,0,57.2,20,12,1.72,31,2091,5,6,6,6,8,57.1,60.2,43.4,57.5,61.1,57.5,58.1,42.1,42.6,48.5,42,66.5,52.2,48.3,54.3,30,27,29,31,25,11
195849,111.13,98.82,109.72,101.91,33,1682,105.64,87.9,196.88,196.88,196.88,171.88,146.88,96.88,39375,39375,36875,36875,34375,0.7469417,0.9187502,25,59,115,5,1,0.9833,0.9583,8,108.26,117.39,16,107.24,96.4,94.78,107.05,1.13,0,5,1,1,0,0,0,0,0,0,0,0,0,0,6,53,4,57,2,52,3,55,7,56,4,52,2,51,1,50,7,4,12,54,7,48,17,36,49,1,50,6,58,2,57,3,54,7,57,2,4,52,0,0,50.1,20,16,1.92,38,1780,6,8,8,8,8,43.2,40.5,65.9,38.8,50.3,39.4,40,68.4,42.2,63.1,55.4,52.9,43.6,48.8,35.9,22,25,38,23,35,2
195950,110.8987,96.53827,105.4997,86.61907,37,2340,106.57,95.29,103.13,96.88,178.13,21.88,3.13,3.13,29375,39375,30625,4375,4375,0.17988437,0.40416688,17,58,117,3,2,0.9667,0.975,11,93.3,100.43,12,118.42,111.49,84.24,95.46,1.02,3,1,1,5,1,0,0,0,0,0,0,1,1,5,1,50,1,50,2,52,2,52,6,55,2,50,2,51,3,53,9,3,4,41,7,48,17,28,46,1,50,4,52,2,57,0,50,7,57,2,1,50,1,1,38.6,20,10,1.92,36,2595,6,7,8,7,8,39.6,57.2,58.9,53.7,47.1,34.2,51.4,47,45.1,57.8,48.4,58.2,37.6,43.1,46.5,34,20,43,14,37,4
196144,122.9,116.3,109.99,95.43,27,2194.75,110.26,100.82,159.38,96.88,96.88,21.88,9.38,21.88,29375,29375,19375,11875,10625,0.17168126,0.42135438,30,58,116,4,2,0.9667,0.9667,7,107.32,112.89,16,109.29,101.53,91.95,102.67,1.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,64,5,62,1,50,0,50,6,53,6,54,1,51,0,50,6,3,21,61,7,48,12,40,50,9,62,6,55,0,50,4,57,3,50,1,3,52,0,0,38.6,20,20,1.76,36,2036,7,5,8,8,8,57.1,64.4,56.8,59.6,53.5,55,55.8,35.5,44.8,43.9,36.2,38.5,53.7,58.9,59.4,30,22,34,26,25,2
196346,106.5689,92.09071,115.4399,110.9818,33,1445,114.52,101.27,21.88,40.63,3.13,3.13,3.13,3.13,9375,625,625,625,625,0.027019791,0.032031458,10,60,114,6,0,1,0.95,6,108.26,117.39,13,118.66,108.15,91.34,103.66,1.42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,0,50,0,50,2,50,1,50,1,50,0,50,4,1,2,35,2,38,6,10,35,1,50,0,50,0,50,0,50,1,50,1,2,50,0,0,38.6,20,12,1.8,36,1805,7,7,8,8,6,28.6,53.8,50.8,32.9,40.1,34.2,44.6,54.4,57.1,50,50.2,47.7,53.7,53.9,59.6,35,18,31,12,27,1
196548,105.84,90.92,112.12,106.28,31,1493.75,92.92,70.21,46.88,21.88,3.13,3.13,3.13,3.13,11875,20625,5625,625,625,0.02636875,0.13515645,30,44,106,14,16,0.7333,0.8833,8,94.33,104.06,15,121.42,110.49,101.74,114.79,1.48,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,54,1,50,3,55,5,62,10,59,2,50,2,51,2,51,10,4,11,53,6,47,25,42,52,5,55,5,54,2,57,1,50,7,57,3,2,50,0,0,52.6,20,25,1.88,36,1521,8,6,8,8,6,43.3,53.9,58.2,50.6,54.8,45.8,48.2,37,55.3,44.1,44.4,52.5,50.1,51.4,52.8,31,24,29,17,24,3
196750,106.58,92.1,106.88,96.26,36,1716,127.11,118.44,196.88,196.88,171.88,46.88,21.88,9.38,39375,39375,19375,19375,1875,0.27819166,0.4750002,58,54,112,8,6,0.9,0.9333,8,89.14,100.43,12,131.28,117.07,84.2,96.51,1.56,1,5,1,1,1,4,0,1,5,5,0,1,1,5,7,53,4,59,4,56,3,55,4,50,1,50,5,60,0,50,7,5,15,55,6,47,14,35,48,4,52,4,51,4,60,5,61,2,50,1,4,54,1,0,52.6,20,16,1.76,35,1888,7,6,8,8,6,52,53.7,49.8,56,63.9,60.3,49.3,45.6,40.1,37.9,44.4,33.5,62.2,51.3,60.7,29,28,33,20,20,5
196851,110.8799,98.39974,116.217,111.7724,36,1727.5,114.52,101.27,71.88,46.88,46.88,3.13,9.38,3.13,30625,19375,9375,9375,9375,0.074025,0.3109377,19,58,112,8,2,0.9667,0.9333,13,123.73,130.38,16,116.57,106.52,98.96,111.62,1.56,1,5,2,1,1,0,0,0,0,0,0,1,0,2,2,50,1,50,1,51,0,50,7,56,4,52,3,54,4,56,9,1,4,41,11,53,16,31,48,4,52,3,51,0,50,2,51,4,52,2,1,50,1,0,51.1,20,12,1.84,37,1970,6,8,8,8,7,54.8,60.6,62.2,50.2,60.8,44.8,51,42.1,57.1,50,50.2,44,53.7,52.7,54.1,31,23,30,17,33,2
196952,120.8528,113.4053,124.1364,117.5284,37,1482.25,118.67,113.48,171.88,196.88,153.13,190.63,153.13,96.88,35625,34375,33125,34375,29375,0.74563956,0.8233075,23,60,120,0,0,1,1,7,102.63,108.06,16,98.2,88.36,104.53,115.29,1.08,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,0,50,0,50,0,50,0,50,2,50,0,50,0,50,4,1,1,32,2,38,4,7,31,1,50,1,50,0,50,0,50,1,50,1,0,50,0,0,38.6,20,12,1.92,37,1660,8,7,8,7,7,48.2,36.6,43.4,49,40.1,39.3,41,63.3,57.1,53.8,65.8,49.9,49.6,33.5,35.9,32,13,42,14,24,3
197348,129.5969,123.7345,126.8255,121.8297,40,1619.75,121.22,117.3,109.38,90.63,46.88,46.88,3.13,3.13,35625,34375,20625,35625,625,0.12233229,0.5957033,13,58,117,3,2,0.9667,0.975,8,97.6,104.06,16,107.92,99.98,100.23,110.79,1.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,53,1,50,5,58,4,58,9,58,2,50,0,50,5,61,14,5,13,53,7,48,27,47,53,6,56,5,52,3,58,2,51,10,61,5,0,50,0,0,56,20,16,1.92,36,1940,6,7,8,7,8,46.3,50.9,43.4,53.7,58.5,46.1,49.9,44.2,53.1,57.4,48.4,46.6,61.1,49,49.1,37,35,28,23,31,6
197449,112.1,98.63,104.94,85.66,32,1459.75,94.39,77.15,121.88,53.13,28.13,9.38,3.13,21.88,35625,24375,20625,19375,625,0.08978021,0.41497415,30,58,115,5,2,0.9667,0.9583,9,84.01,93.9,14,115.44,108.65,108.47,119.89,1.45,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,50,4,59,1,50,2,51,6,53,4,52,2,52,0,50,11,5,6,43,6,47,19,31,47,3,51,2,50,1,51,4,57,5,52,2,6,59,0,0,38.6,20,12,1.76,31,2144,5,6,8,6,6,51.6,55.1,59.5,51.2,61.7,55,48.3,48,47,50,48.1,49.8,56.2,52.7,54.1,31,27,35,14,31,5
197550,106.48,91.96,110.23,102.87,35,1514,116.88,104.78,103.13,3.13,3.13,3.13,3.13,3.13,1875,625,625,625,625,0.030275,0.0389325,31,55,115,5,5,0.9167,0.9583,6,98.44,108.06,12,109.37,99.02,104.24,117.48,1.25,2,1,0,1,1,0,0,0,0,0,0,0,0,0,19,69,5,62,4,56,3,55,5,51,7,55,0,50,0,50,9,9,28,66,7,48,17,52,54,9,62,9,64,3,58,7,67,0,50,0,0,50,2,0,71.6,20,16,1.92,36,1628,5,8,8,8,7,65,63,54.3,60.9,46.3,76.9,80.5,31.9,30.6,37.9,35,23.9,76.1,52.7,55.3,30,25,40,36,22,8
197651,115.97,105.62,118.08,108.08,37,1642.5,120.81,116.82,109.38,90.63,21.88,21.88,21.88,9.38,35625,31875,4375,1875,1875,0.12233229,0.21367209,19,58,119,1,2,0.9667,0.9917,14,102.63,108.06,16,131.28,120.14,99.57,110.13,1.48,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,50,1,50,0,50,0,50,8,57,1,50,1,51,0,50,2,1,1,32,2,38,10,13,36,1,50,0,50,0,50,1,50,5,52,0,0,50,1,0,38.6,20,16,1.8,38,1810,8,7,8,8,7,53.5,49.2,43.4,48.7,40.1,51.2,59.6,40.8,57.1,53.6,40.8,50.7,49.6,45.9,35.9,37,25,20,18,34,6
197954,112.82,99.8,111.17,98.27,30,1584.5,115.82,109.7,103.13,40.63,15.63,9.38,3.13,3.13,38125,29375,19375,4375,5625,0.05293125,0.3345054,28,60,117,3,0,1,0.975,9,93.3,100.43,13,115.91,109.13,109.4,121.08,1.13,2,5,2,1,0,4,1,1,5,1,5,1,0,3,11,59,5,62,4,56,2,51,5,51,11,62,0,50,2,51,11,4,20,60,13,56,18,51,54,6,56,5,52,3,58,6,63,6,53,2,4,54,1,0,62,20,16,1.8,37,1700,7,7,8,7,8,62.4,61.7,73.2,55.1,61.6,52.7,58.6,49.8,51.2,42.5,42,42.9,54.3,54.6,48.3,23,25,38,19,21,6
198047,130.57,124.8064,121.103,112.3477,33,1820,107.8,96.97,153.13,134.38,121.88,96.88,46.88,40.63,34375,31875,28125,28125,15625,0.35905105,0.6520835,28,60,115,5,0,1,0.9583,9,117.24,121.89,17,105.26,96.55,101.51,112.23,1.58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,58,1,50,4,56,1,50,4,50,4,52,0,50,5,61,7,5,15,55,9,52,12,36,49,4,52,6,55,3,58,2,51,4,51,2,1,50,1,0,38.6,20,20,1.8,33,1750,8,5,8,4,8,41.9,52,52.7,52.9,55.9,46.1,47.8,56.2,65.8,50,55.1,54.8,53.5,42.7,44.5,31,38,37,20,35,3
198249,96.03793,78.10915,111.6102,105.7618,38,1342.5,126.95,118.18,96.88,71.88,21.88,21.88,21.88,9.38,30625,19375,19375,9375,9375,0.1162125,0.35091168,31,58,112,8,2,0.9667,0.9333,6,94.33,104.06,12,110.99,100.4,90.88,103.09,1.37,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,50,1,50,3,55,2,52,6,55,5,53,6,59,6,63,10,5,5,43,17,58,18,40,51,3,51,2,50,2,57,1,50,8,59,5,9,62,1,0,52.6,20,20,1.8,36,1640,8,7,8,6,7,36.8,47.1,67.1,32.9,47.2,34.2,32.8,50.2,55,50.6,52.7,58.6,37.6,46.8,40.7,28,28,31,13,29,6
198350,125.66,119.58,125.55,119.71,35,1565.25,120.46,116.32,159.38,96.88,109.38,46.88,46.88,21.88,38125,31875,21875,9375,4375,0.27011874,0.39075541,11,58,117,3,2,0.9667,0.975,10,117.24,121.89,12,122.27,114.53,111.37,123.28,1.22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,50,2,51,2,52,1,50,10,59,2,50,2,51,4,56,8,5,7,47,8,49,19,34,49,3,51,0,50,0,50,4,57,9,60,6,2,50,0,0,38.6,20,10,1.8,39,1770,7,8,8,8,8,48.9,52.3,43.4,46,50.5,43.6,38.3,56.9,55.6,55.6,45,47.9,55.3,49,41.8,33,24,35,3,27,8
198451,111.28,99.02,115.48,111.03,37,1540.25,117.67,105.63,78.13,53.13,53.13,15.63,3.13,3.13,18125,1875,4375,8125,1875,0.0818375,0.1390627,19,55,114,6,5,0.9167,0.95,7,108.26,117.39,12,118.28,107.86,92.09,104.53,1.3,1,5,2,1,1,0,0,0,0,0,0,1,0,4,3,50,3,54,0,50,1,50,4,52,5,53,1,50,1,50,7,2,6,45,7,48,12,25,45,2,50,1,50,0,50,3,54,2,50,0,6,57,0,0,38.6,20,12,1.76,30,1809.5,7,3,8,4,8,58.9,54.7,51.2,64.9,57.9,64,57.4,52.5,52,45.2,56.5,30.4,61.3,50.1,52.6,27,34,38,18,23,1
198653,120.518,114.5694,110.4944,103.5035,33,1452.5,144.47,136.71,171.88,159.38,3.13,96.88,96.88,3.13,30625,31875,26875,19375,19375,0.33392084,0.58567727,16,60,111,9,0,1,0.925,6,108.26,117.39,15,124.78,112.77,100.53,113.05,1.65,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9,58,4,57,3,55,4,59,10,59,6,54,2,51,1,50,12,5,16,59,9,50,26,51,55,6,57,4,52,1,52,3,54,7,57,4,4,52,0,0,38.6,20,12,1.8,38,1540,8,7,8,8,7,54.9,59.6,55.1,43.9,60.8,55.4,50.1,42.1,54.9,37.9,45.9,49.3,63.8,38.2,41.5,31,23,36,16,38,7
198855,121.57,116.25,104.6,91.48,37,1457.25,103.83,85.36,171.88,46.88,46.88,21.88,15.63,3.13,38125,38125,38125,31875,28125,0.11829583,0.83684915,36,53,103,17,7,0.8833,0.8583,7,94.33,104.06,14,96.28,84.48,81.23,93.71,1.17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50,3,54,0,50,5,62,2,50,1,50,2,51,0,50,5,5,3,38,3,41,12,18,41,0,50,1,50,0,50,2,51,3,51,2,2,50,2,0,50.1,20,16,1.84,39,2530,7,8,8,8,8,49.8,36.6,43.4,32.9,46.4,44.2,46.7,51,53.4,50,50.2,66.5,47.7,33.5,44.3,31,34,36,15,28,4
199150,106.84,92.51,105.18,92.54,32,1487.5,100.39,80.97,153.13,90.63,90.63,28.13,46.88,9.38,4375,10625,1875,625,625,0.22168125,0.08476584,46,57,111,9,3,0.95,0.925,6,94.33,104.06,12,115.73,105.81,103.75,116.83,1.65,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,50,0,50,5,58,0,50,1,50,0,50,0,50,0,50,1,0,5,42,0,30,2,7,31,0,50,0,50,5,62,0,50,1,50,0,0,50,0,0,50.1,20,12,1.76,40,1780,8,8,8,8,8,48.4,36.6,43.4,51,54.9,34.2,40.8,58.3,60.1,68.9,58.7,57,37.6,33.5,35.9,36,20,39,9,34,6
199251,129.43,123.6,120.59,111.93,37,1658,116.4,110.4,96.88,96.88,96.88,46.88,96.88,21.88,38125,36875,19375,19375,9375,0.34069166,0.5126304,25,58,113,7,2,0.9667,0.9417,8,117.24,121.89,14,108.82,101.09,101.29,112.04,1.47,0,1,0,1,1,4,0,5,0,0,0,1,1,5,2,50,2,51,1,50,0,50,6,53,6,54,1,51,2,51,5,2,5,42,9,52,11,25,44,3,51,2,50,0,50,3,53,6,53,2,2,51,0,0,38.6,20,16,1.76,39,1752,8,7,8,8,8,52.8,41.4,43.4,48.7,47.2,44.2,47.8,53.8,60.3,55.9,50.8,45.3,43.6,46.1,49.3,34,36,39,11,34,4
199352,124.1406,119.2465,137.5687,145.1715,38,1150,138.72,131.89,171.88,96.88,71.88,46.88,46.88,21.88,39375,34375,29375,26875,9375,0.24850416,0.6218752,18,60,109,11,0,1,0.9083,8,103.57,112.89,16,112.45,101.83,107.47,121.06,1.62,1,5,1,1,0,0,0,0,0,0,0,1,0,1,4,50,3,55,0,50,3,55,5,51,12,63,5,60,6,65,13,5,7,45,23,65,21,51,54,2,50,5,52,0,50,4,57,9,59,6,8,62,1,0,38.6,20,16,1.92,39,1250,8,8,8,7,8,54.1,61.5,77.9,51.2,58.5,48.1,37.5,59.9,55,50,54.4,53.8,49.6,56.5,35.9,31,28,41,14,32,4
199453,112.25,101.13,119.55,116.44,37,1507.5,116.01,103.48,153.13,71.88,9.38,15.63,21.88,9.38,39375,30625,1875,20625,625,0.11035313,0.36328146,21,59,111,9,1,0.9833,0.925,6,113.85,121.89,14,127.95,115.46,83.27,95.68,1.08,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,51,0,50,0,50,0,50,10,59,0,50,1,50,0,50,7,0,4,41,1,34,17,22,43,1,50,3,51,0,50,3,54,8,59,3,0,50,0,0,56.6,20,20,1.76,34,1500,6,6,8,8,6,32,42.8,43.4,46,46.4,45.5,47.5,45.9,57.3,57.8,52.7,50.5,44.9,44.6,44.5,37,36,28,16,30,4
199554,105.5324,89.76608,106.5055,87.70901,28,1357.25,106.33,94.43,96.88,190.63,115.63,96.88,21.88,21.88,19375,16875,19375,1875,4375,0.2926448,0.2296877,24,60,98,22,0,1,0.8167,8,93.3,100.43,13,112.77,105.57,105.01,115.78,1.78,0,1,0,1,0,0,0,0,0,0,0,1,0,4,6,53,4,57,0,50,4,59,10,59,5,53,4,56,2,51,8,3,10,51,11,53,22,43,52,4,52,5,54,0,50,3,54,5,53,0,4,52,1,0,49.3,20,25,1.72,28,2410.5,5,7,8,5,3,51.1,60.6,53.7,58.3,62.2,48.1,60.4,42.5,45.9,48.3,42,38.5,56.1,59.6,60.4,23,27,25,24,27,5
199655,112.71,99.42,109.03,93.41,33,1467.5,107.86,97.16,121.88,96.88,40.63,71.88,21.88,21.88,35625,31875,35625,24375,14375,0.20293126,0.646745,35,58,117,3,2,0.9667,0.975,7,102.63,108.06,12,102.16,92.66,109.74,121.53,1.54,2,5,1,1,1,4,5,5,5,0,0,1,1,5,5,52,4,57,3,55,0,50,13,63,5,53,3,54,2,51,16,4,12,54,10,52,29,51,55,5,55,6,58,1,52,5,60,12,64,5,6,57,3,0,38.6,20,16,1.76,36,2035,7,6,8,8,7,51,51.4,68.7,51.2,46.4,51.2,46.9,55.2,51.8,44.2,43.6,50.2,54.2,51.4,52.9,26,29,33,15,28,7
199958,103.27,85.59,121.67,113.19,31,1522,105.08,93.28,71.88,71.88,3.13,21.88,15.63,15.63,35625,1875,3125,10625,625,0.09772292,0.1733075,26,54,115,5,6,0.9,0.9583,8,102.63,108.06,14,113.42,106.22,101.93,112.67,0.96,0,1,0,1,0,0,0,0,0,0,0,1,0,3,6,53,4,57,6,62,1,50,11,60,6,54,10,67,3,53,15,6,16,59,19,60,27,62,58,7,59,3,51,4,63,3,54,10,61,4,11,65,2,0,38.6,20,25,1.8,30,2132,6,7,7,4,6,52.3,62.6,67.9,49.2,50.9,34.2,59.3,54,47.6,42.1,54.1,41.3,51,62.5,56.7,25,38,28,19,30,8
200008,127.9707,122.0077,123.7836,116.6181,38,1410,102.91,90.05,184.38,46.88,71.88,28.13,21.88,9.38,39375,19375,29375,4375,9375,0.16074374,0.37812522,27,59,116,4,1,0.9833,0.9667,9,112.66,117.39,16,114.61,107.58,108.11,119.58,1.33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,53,1,50,3,54,1,50,2,50,0,50,0,50,1,50,7,1,11,51,1,34,10,22,42,7,58,4,51,1,51,2,51,2,50,2,0,50,0,0,38.6,20,20,1.8,33,1660,7,5,8,6,7,52,45.1,43.4,56,54.4,55,53.6,49.8,47.9,58.7,46.2,52.6,49.6,51.4,49.9,34,28,36,14,28,8
200109,117.5935,108.3519,115.0595,104.3425,39,1447.5,154.69,149.3,153.13,46.88,46.88,9.38,21.88,21.88,35625,20625,1875,1875,1875,0.13743646,0.17148459,17,59,116,4,1,0.9833,0.9667,9,122.75,126.18,17,124.92,115.97,118.4,132.96,1.58,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,50,0,50,1,50,0,50,4,50,1,50,1,51,1,50,2,0,1,32,3,41,6,10,34,2,50,0,50,1,51,0,50,2,50,0,0,50,1,0,46.1,20,16,1.8,36,1530,7,7,8,8,6,45.6,45,43.4,51.2,54.7,43.3,42.3,53.8,57.1,51.9,52.1,66.5,43.1,47.8,40.7,38,22,41,8,38,5
200210,134.8629,129.8786,131.2063,133.1794,37,1085,109.05,92.66,196.88,171.88,178.13,134.38,65.63,9.38,38125,30625,24375,18125,9375,0.44043124,0.5071617,16,60,111,9,0,1,0.925,6,118.14,126.18,16,114.03,103.74,94.66,106.97,1.13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,50,2,51,0,50,0,50,3,51,3,51,2,51,8,70,9,2,4,41,13,55,12,29,47,2,50,4,52,0,50,1,50,5,53,3,4,52,1,0,38.6,20,12,1.76,39,1530,7,8,8,8,8,47.2,45.4,43.4,52.1,44.8,48.7,45.1,56.6,57.7,43.4,50.8,54.8,49.3,62.5,55.4,31,23,39,7,44,3
200311,150.705,137.996,133.6614,132.3094,37,1552.5,89.64,70.51,171.88,171.88,171.88,121.88,178.13,71.88,38125,38125,38125,34375,36875,0.69537914,0.9125002,19,59,112,8,1,0.9833,0.9333,9,107.32,112.89,15,122.4,114.67,92.71,103.44,1.83,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,2,52,2,52,6,55,4,52,1,50,5,60,7,2,4,41,10,52,15,29,47,3,51,0,50,1,52,0,50,4,52,1,6,57,1,0,52.6,20,12,1.84,35,2370,6,8,8,6,7,47,47.2,52.5,46,50.5,45.6,43.7,52.5,57.7,56.9,50.1,53.4,54.5,43.9,50.3,34,35,35,9,34,2
200513,120.1667,114.0478,111.694,105.9245,36,1317.5,124.27,114.51,196.88,196.88,196.88,196.88,153.13,96.88,39375,39375,39375,39375,36875,0.7828792,0.9687502,21,60,105,15,0,1,0.875,9,85.26,96.99,16,130.09,116.34,96.2,108.69,1.83,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,64,7,66,2,52,6,65,8,57,4,52,1,50,4,56,11,6,23,63,9,50,25,57,56,9,63,6,58,1,52,6,64,4,52,1,2,50,2,0,51.1,20,25,1.8,35,1920,6,7,8,8,6,51.7,63.3,43.4,54.4,58,56.9,52.1,39.9,50,50,48.1,47.3,53.7,51.4,59.3,29,32,34,19,33,6
200614,108.88,93.66,114.08,102.78,35,1451.5,118.1,112.91,159.38,140.63,146.88,90.63,71.88,21.88,39375,38125,30625,14375,4375,0.3910823,0.49921897,23,56,115,5,4,0.9333,0.9583,10,84.01,93.9,16,118.42,111.49,85.76,96.95,1.22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,0,50,0,50,0,50,1,50,1,50,0,50,0,50,2,0,1,32,1,34,3,5,29,0,50,0,50,0,50,2,51,2,50,1,0,50,0,0,38.6,20,16,1.92,34,1803.5,7,7,8,7,5,41.9,40.5,43.4,49,45.3,39.8,39.2,65.8,74.6,65.5,63,66.5,37.6,39,40.7,40,22,43,9,38,6
200816,103.2588,87.12038,98.53954,79.37849,36,1585,97.15,75.77,71.88,90.63,96.88,59.38,196.88,184.38,39375,39375,39375,19375,39375,0.72623855,0.8093752,69,56,109,11,4,0.9333,0.9083,8,94.33,104.06,12,92.57,80.14,82.97,95.46,0.93,0,1,0,1,1,0,0,0,0,0,0,1,0,5,12,60,3,55,1,50,2,51,4,50,6,54,2,52,0,50,9,3,16,56,8,50,15,39,50,4,52,6,55,1,51,4,57,6,53,2,1,50,1,0,48.5,20,16,1.92,32,1560,5,6,8,7,6,44,73.9,51.6,32.9,40.1,42.5,61.9,34.9,59.1,47.3,42,30.3,82.9,63.8,61.4,33,28,40,28,31,4
200917,123.4622,118.488,117.8552,113.8785,36,1415,115.83,103.13,121.88,46.88,90.63,46.88,21.88,21.88,24375,34375,20625,19375,19375,0.19772291,0.55416685,14,49,113,7,11,0.8167,0.9417,17,128.24,133.93,14,95.78,83.96,109.52,123.79,1.2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,50,4,59,6,60,5,62,13,63,3,51,6,62,5,61,14,5,12,52,14,57,32,58,57,11,65,2,50,2,55,3,53,12,67,6,4,54,1,0,38.6,20,16,1.8,33,1640,4,8,8,7,6,48.5,57.7,49.8,51.2,56.9,42.8,57.4,53.3,55,46.3,50.2,66.5,47.6,60.9,53,35,34,27,13,33,11
201111,113.69,103.85,106.93,96.36,31,1683.75,110,94.3,103.13,28.13,9.38,9.38,15.63,9.38,8125,4375,4375,625,1875,0.07584792,0.09075542,18,58,112,8,2,0.9667,0.9333,8,108.26,117.39,11,103.14,91.75,83.27,95.68,1.33,1,1,0,1,1,0,0,0,0,0,0,1,0,5,17,68,5,60,6,62,7,68,11,60,9,60,5,57,3,53,14,10,28,66,17,58,32,77,62,9,63,10,69,4,63,6,64,12,64,6,6,57,2,0,46.6,20,20,1.72,37,1896,7,8,8,7,7,64,66.5,66.7,59.8,49.8,62.5,62.1,49.2,41,46.7,40.3,45.4,68,45.6,56.6,32,35,42,31,23,7
201414,130.37,126.36,124.13,122.75,38,1440,102.08,83,128.13,78.13,46.88,46.88,46.88,21.88,29375,24375,19375,9375,9375,0.22220208,0.37421897,24,60,109,11,0,1,0.9083,9,108.26,117.39,15,118.81,108.23,80.37,92.84,1.03,0,1,0,1,0,0,0,0,0,0,0,1,0,1,5,51,0,50,1,50,3,55,6,53,2,50,2,52,5,61,7,2,6,43,9,52,16,31,47,1,50,5,52,1,51,1,50,5,52,1,3,52,0,0,44.1,20,12,1.84,37,2101,5,8,8,8,8,41.9,48.8,53.1,49.3,56.9,39.4,41.8,55.7,62.8,62.9,64.6,52.5,43.1,46.1,40.7,37,37,37,8,38,2
201515,122.8524,118.136,125.8662,126.0458,38,1300,137.25,130.65,96.88,146.88,121.88,71.88,78.13,46.88,9375,14375,16875,9375,4375,0.3912125,0.27356791,21,60,117,3,0,1,0.975,7,103.57,112.89,16,122.27,111.26,94.16,106.53,1.38,0,1,0,1,0,0,0,0,0,0,0,1,0,2,2,50,0,50,0,50,0,50,1,50,0,50,0,50,1,50,1,0,2,35,1,34,2,5,29,0,50,1,50,0,50,0,50,0,50,0,0,50,0,0,38.6,20,16,1.8,36,1790,6,7,8,8,7,37.7,36.6,56.8,32.9,40.1,39.6,35.1,60.6,64.5,62.5,58.5,52.5,37.6,41.9,35.9,37,27,42,2,31,0
201717,111.9867,100.7038,126.4862,128.6437,34,1830,85,61.18,184.38,40.63,3.13,3.13,15.63,3.13,39375,39375,1875,4375,14375,0.072592705,0.3343752,23,58,115,5,2,0.9667,0.9583,9,108.26,117.39,12,127.66,115.15,102.07,115.16,1.09,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,53,3,54,6,62,3,55,7,56,11,62,3,54,6,63,13,4,15,58,20,62,23,58,57,4,52,7,61,3,61,4,57,9,60,6,5,54,2,0,52.2,20,16,1.76,38,1780,6,8,8,8,8,50.5,43.6,66.5,53.6,56.9,44.2,64.3,60.7,50.9,52.2,50.2,50.9,56.2,57.7,45.4,32,25,38,20,38,7
